mall_id,mall_name,titles,links,default price,promotional_price,rating,num_reviews,num_sold,num_available,num_like,detrailed_product
sp.btw2,Aviano Menswear,"Combo 3 Quần Lót Nam AVIANO Cotton Compact Co Giãn 4 Chiều, Quần Sịp Nam Boxer Thoáng Khí",https://shopee.vn/Combo-3-Qu%E1%BA%A7n-L%C3%B3t-Nam-AVIANO-Cotton-Compact-Co-Gi%C3%A3n-4-Chi%E1%BB%81u-Qu%E1%BA%A7n-S%E1%BB%8Bp-Nam-Boxer-Tho%C3%A1ng-Kh%C3%AD-i.40342563.23875798120?sp_atk=201304d3-5944-40b4-aa4c-df9bc493f4e9&xptdk=201304d3-5944-40b4-aa4c-df9bc493f4e9,₫338.000,₫169.000,5.0,573,"1,3k",493232 sản phẩm có sẵn,Đã thích (110),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Lót\nQuần Lót', 'Thương hiệu': 'AVIANO', 'Chất liệu': 'Cotton', 'Kho hàng': '493232', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Quần Đùi Nam AVIANO Thể Thao Chất Vải Gió Cạp Chun, Quần Short Nam Co Giãn Có Túi Khóa Kéo",https://shopee.vn/Qu%E1%BA%A7n-%C4%90%C3%B9i-Nam-AVIANO-Th%E1%BB%83-Thao-Ch%E1%BA%A5t-V%E1%BA%A3i-Gi%C3%B3-C%E1%BA%A1p-Chun-Qu%E1%BA%A7n-Short-Nam-Co-Gi%C3%A3n-C%C3%B3-T%C3%BAi-Kh%C3%B3a-K%C3%A9o-i.40342563.22850191597?sp_atk=864b07f5-b255-434d-b94b-8d8c794248d0&xptdk=864b07f5-b255-434d-b94b-8d8c794248d0,₫238.000,₫119.000,5.0,273,644,482 sản phẩm có sẵn,Đã thích (33),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Short\nQuần Đùi/Quần Short', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Loại quần short': 'Jersey', 'Mẫu': 'Trơn', 'Kho hàng': '482', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Quần Lót Nam AVIANO Cotton Compact Co Giãn 4 Chiều, Quần Sịp Nam Boxer Thoáng Khí",https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-Nam-AVIANO-Cotton-Compact-Co-Gi%C3%A3n-4-Chi%E1%BB%81u-Qu%E1%BA%A7n-S%E1%BB%8Bp-Nam-Boxer-Tho%C3%A1ng-Kh%C3%AD-i.40342563.22649994517?sp_atk=e9a95a3b-672a-4057-b9ee-f71edf4c0a6a&xptdk=e9a95a3b-672a-4057-b9ee-f71edf4c0a6a,₫138.000,₫29.000,5.0,297,835,55 sản phẩm có sẵn,Đã thích (53),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Lót\nQuần Lót', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chất liệu': 'Cotton', 'Số lượng hàng khuyến mãi': '55', 'Số sản phẩm còn lại': '13927', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Quần Short Nam AVIANO Vải Kaki, Quần Đùi Nam Cạp Cúc Màu Basic",https://shopee.vn/Qu%E1%BA%A7n-Short-Nam-AVIANO-V%E1%BA%A3i-Kaki-Qu%E1%BA%A7n-%C4%90%C3%B9i-Nam-C%E1%BA%A1p-C%C3%BAc-M%C3%A0u-Basic-i.40342563.17295496634?sp_atk=44d8605c-ce0c-4518-97f6-ecadf54d09a7&xptdk=44d8605c-ce0c-4518-97f6-ecadf54d09a7,₫318.000,₫159.000,5.0,350,687,355 sản phẩm có sẵn,Đã thích (64),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Short\nQuần Đùi/Quần Short', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Loại quần short': 'Bermudas', 'Chất liệu': 'kaki', 'Mẫu': 'Trơn', 'Kho hàng': '355', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo 3 Lỗ Nam AVIANO Công Nghệ Dri-Air Thun Lạnh, Áo Thun Nam Thể Thao 6 Màu Basic",https://shopee.vn/%C3%81o-3-L%E1%BB%97-Nam-AVIANO-C%C3%B4ng-Ngh%E1%BB%87-Dri-Air-Thun-L%E1%BA%A1nh-%C3%81o-Thun-Nam-Th%E1%BB%83-Thao-6-M%C3%A0u-Basic-i.40342563.23075397391?sp_atk=b921367e-0cbb-4c96-9000-bc433d871345&xptdk=b921367e-0cbb-4c96-9000-bc433d871345,₫198.000,₫99.000,4.8,9,80,469 sản phẩm có sẵn,Đã thích (6),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Ba Lỗ', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '469', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Ba Lỗ Nam AVIANO Công Nghệ Dri-Air Thể Thao Thun Lạnh, Áo Thun Nam Co Giãn, Thoáng Khí",https://shopee.vn/%C3%81o-Ba-L%E1%BB%97-Nam-AVIANO-C%C3%B4ng-Ngh%E1%BB%87-Dri-Air-Th%E1%BB%83-Thao-Thun-L%E1%BA%A1nh-%C3%81o-Thun-Nam-Co-Gi%C3%A3n-Tho%C3%A1ng-Kh%C3%AD-i.40342563.18091388581?sp_atk=1e719572-0bea-474e-9da8-fa6e5b116e40&xptdk=1e719572-0bea-474e-9da8-fa6e5b116e40,₫198.000,₫99.000,5.0,494,"1,6k",238271 sản phẩm có sẵn,Đã thích (170),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Ba Lỗ', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '238271', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo Thể Thao AVIANO Microfiber Dryfit, Áo Thể Thao Nam Chất Liệu Thun Lạnh",https://shopee.vn/%C3%81o-Polo-Th%E1%BB%83-Thao-AVIANO-Microfiber-Dryfit-%C3%81o-Th%E1%BB%83-Thao-Nam-Ch%E1%BA%A5t-Li%E1%BB%87u-Thun-L%E1%BA%A1nh-i.40342563.19282020823?sp_atk=f6da6da7-eb39-4982-aeb5-5967789ed98b&xptdk=f6da6da7-eb39-4982-aeb5-5967789ed98b,₫398.000,₫199.000,5.0,10,31,256 sản phẩm có sẵn,Đã thích (5),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '256', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo Thể Thao AVIANO Công nghệ Microfiber Dryfit, Áo Polo Nam Chất Liệu Thun Lạnh, 5 Màu Basic",https://shopee.vn/%C3%81o-Polo-Th%E1%BB%83-Thao-AVIANO-C%C3%B4ng-ngh%E1%BB%87-Microfiber-Dryfit-%C3%81o-Polo-Nam-Ch%E1%BA%A5t-Li%E1%BB%87u-Thun-L%E1%BA%A1nh-5-M%C3%A0u-Basic-i.40342563.21382009225?sp_atk=43e9668b-51b0-4232-b762-cfae871c1bf2&xptdk=43e9668b-51b0-4232-b762-cfae871c1bf2,₫398.000,₫199.000,4.9,18,62,438 sản phẩm có sẵn,Đã thích (11),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '438', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo Thể Thao Nam Công Nghệ Microfiber Dryfit Siêu Mát AVIANO, Áo Polo Nam Chất Liệu Thoáng Khí, 5 Màu Basic",https://shopee.vn/%C3%81o-Polo-Th%E1%BB%83-Thao-Nam-C%C3%B4ng-Ngh%E1%BB%87-Microfiber-Dryfit-Si%C3%AAu-M%C3%A1t-AVIANO-%C3%81o-Polo-Nam-Ch%E1%BA%A5t-Li%E1%BB%87u-Tho%C3%A1ng-Kh%C3%AD-5-M%C3%A0u-Basic-i.40342563.22448681012?sp_atk=9fee06ec-b83d-4c99-b756-cd298da63374&xptdk=9fee06ec-b83d-4c99-b756-cd298da63374,₫398.000,₫199.000,5.0,372,574,694 sản phẩm có sẵn,Đã thích (53),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '694', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo Thể Thao Nam Microfiber Dryfit Siêu Mát AVIANO, Áo Polo Nam Chất Liệu Thoáng Khí 5 Màu Basic",https://shopee.vn/%C3%81o-Polo-Th%E1%BB%83-Thao-Nam-Microfiber-Dryfit-Si%C3%AAu-M%C3%A1t-AVIANO-%C3%81o-Polo-Nam-Ch%E1%BA%A5t-Li%E1%BB%87u-Tho%C3%A1ng-Kh%C3%AD-5-M%C3%A0u-Basic-i.40342563.22374083292?sp_atk=92e6b3a3-1a2e-4c17-a40d-62b3f9271d8b&xptdk=92e6b3a3-1a2e-4c17-a40d-62b3f9271d8b,₫398.000,₫199.000,4.8,11,19,438 sản phẩm có sẵn,Đã thích (2),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '438', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Thun Thể Thao Nam Công Nghệ Dri-Air Siêu Mát, Thiết Kế  AVIANO Sọc Vai, Áo Thun Nam Thoáng Khí, Thoải Mái Vận Động",https://shopee.vn/%C3%81o-Thun-Th%E1%BB%83-Thao-Nam-C%C3%B4ng-Ngh%E1%BB%87-Dri-Air-Si%C3%AAu-M%C3%A1t-Thi%E1%BA%BFt-K%E1%BA%BF-AVIANO-S%E1%BB%8Dc-Vai-%C3%81o-Thun-Nam-Tho%C3%A1ng-Kh%C3%AD-Tho%E1%BA%A3i-M%C3%A1i-V%E1%BA%ADn-%C4%90%E1%BB%99ng-i.40342563.20381279128?sp_atk=4d0083cf-c26b-4b34-bc14-2667e04500de&xptdk=4d0083cf-c26b-4b34-bc14-2667e04500de,₫300.000,₫129.000,4.9,36,114,329 sản phẩm có sẵn,Đã thích (7),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Thun', 'Thương hiệu': 'AVIANO', 'Chiều dài tay áo': 'Tay ngắn', 'Cổ áo': 'Cổ tròn', 'Mẫu': 'Sọc', 'Kho hàng': '329', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Thun Thể Thao Nam Công Nghệ Dri-Air Siêu Mát Thiết Kế AVIANO, Áo Thun Nam Thoáng Khí, Thoải Mái Vận Động",https://shopee.vn/%C3%81o-Thun-Th%E1%BB%83-Thao-Nam-C%C3%B4ng-Ngh%E1%BB%87-Dri-Air-Si%C3%AAu-M%C3%A1t-Thi%E1%BA%BFt-K%E1%BA%BF-AVIANO-%C3%81o-Thun-Nam-Tho%C3%A1ng-Kh%C3%AD-Tho%E1%BA%A3i-M%C3%A1i-V%E1%BA%ADn-%C4%90%E1%BB%99ng-i.40342563.22846635259?sp_atk=025e40c6-896d-4d15-b995-e95286affa21&xptdk=025e40c6-896d-4d15-b995-e95286affa21,₫300.000,₫109.000,5.0,10,25,27 sản phẩm có sẵn,Đã thích (4),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Thun', 'Thương hiệu': 'AVIANO', 'Chiều dài tay áo': 'Tay ngắn', 'Cổ áo': 'Cổ tròn', 'Mẫu': 'In', 'Kho hàng': '27', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Thun Thể Thao Nam Công Nghệ Dri-Air Siêu Mát AVIANO, Thiết Kế Sọc Vai, Áo Thun Nam Thoáng Khí, Thoải Mái Vận Động",https://shopee.vn/%C3%81o-Thun-Th%E1%BB%83-Thao-Nam-C%C3%B4ng-Ngh%E1%BB%87-Dri-Air-Si%C3%AAu-M%C3%A1t-AVIANO-Thi%E1%BA%BFt-K%E1%BA%BF-S%E1%BB%8Dc-Vai-%C3%81o-Thun-Nam-Tho%C3%A1ng-Kh%C3%AD-Tho%E1%BA%A3i-M%C3%A1i-V%E1%BA%ADn-%C4%90%E1%BB%99ng-i.40342563.17095115887?sp_atk=97d5e893-a854-4a41-97ab-72b2c53f027d&xptdk=97d5e893-a854-4a41-97ab-72b2c53f027d,₫300.000,₫150.000,4.9,"1,3k","3,9k",188351 sản phẩm có sẵn,Đã thích (706),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Thun', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chiều dài tay áo': 'Tay ngắn', 'Cổ áo': 'Cổ tròn', 'Mẫu': 'Sọc', 'Kho hàng': '188351', 'Gửi từ': 'Hà Nội'}"
